date,users,pageviews
2015-01-31,0,4919
2015-02-01,0,2638
2015-02-02,0,2997
2015-02-03,0,3367
2015-02-04,0,3414
2015-02-05,0,2694
2015-02-06,0,1895
2015-02-07,0,1151
2015-02-08,0,1448
2015-02-09,0,2051
2015-02-10,0,2211
2015-02-11,0,2030
2015-02-12,0,2381
2015-02-13,0,1897
2015-02-14,0,1042
2015-02-15,0,1484
2015-02-16,0,2607
2015-02-17,0,2228
2015-02-18,0,2296
2015-02-19,0,1685
2015-02-20,0,1909
2015-02-21,0,1125
2015-02-22,0,1096
2015-02-23,0,1773
2015-02-24,0,1715
2015-02-25,0,1883
2015-02-26,0,1969
2015-02-27,0,1488
2015-02-28,0,822
2015-03-01,0,1068
2015-03-02,0,1716
2015-03-03,0,2301
2015-03-04,0,2067
2015-03-05,0,2015
2015-03-06,0,1533
2015-03-07,0,628
2015-03-08,0,1060
2015-03-09,0,1758
2015-03-10,0,2095
2015-03-11,0,3470
2015-03-12,0,3300
2015-03-13,0,1917
2015-03-14,0,898
2015-03-15,0,955
2015-03-16,0,1912
2015-03-17,0,2067
2015-03-18,0,1946
2015-03-19,0,2062
2015-03-20,0,1867
2015-03-21,0,1302
2015-03-22,0,1289
2015-03-23,0,1846
2015-03-24,0,1844
2015-03-25,0,2127
2015-03-26,0,1632
2015-03-27,0,1744
2015-03-28,0,869
2015-03-29,0,1758
2015-03-30,0,2389
2015-03-31,0,2410
2015-04-01,0,2186
2015-04-02,0,2285
2015-04-03,0,2136
2015-04-04,0,1053
2015-04-05,0,812
2015-04-06,0,899
2015-04-07,0,2461
2015-04-08,0,1997
2015-04-09,0,1861
2015-04-10,0,1818
2015-04-11,0,950
2015-04-12,0,821
2015-04-13,0,1862
2015-04-14,0,2231
2015-04-15,0,5320
2015-04-16,0,3585
2015-04-17,0,2384
2015-04-18,0,850
2015-04-19,0,854
2015-04-20,0,1642
2015-04-21,0,1476
2015-04-22,0,1728
2015-04-23,0,1776
2015-04-24,0,1211
2015-04-25,0,589
2015-04-26,0,577
2015-04-27,0,1491
2015-04-28,0,1956
2015-04-29,0,1655
2015-04-30,0,1167
2015-05-01,0,688
2015-05-02,0,556
2015-05-03,0,609
2015-05-04,0,1980
2015-05-05,0,1906
2015-05-06,0,1983
2015-05-07,0,1542
2015-05-08,0,1002
2015-05-09,0,1084
2015-05-10,0,553
2015-05-11,0,1549
2015-05-12,0,2491
2015-05-13,0,3097
2015-05-14,0,12326
2015-05-15,0,3485
2015-05-16,0,1106
2015-05-17,0,715
2015-05-18,0,2131
2015-05-19,0,2419
2015-05-20,0,2421
2015-05-21,0,1938
2015-05-22,0,1937
2015-05-23,0,799
2015-05-24,0,520
2015-05-25,0,1138
2015-05-26,0,2279
2015-05-27,0,2137
2015-05-28,0,1870
2015-05-29,0,1507
2015-05-30,0,599
2015-05-31,0,760
2015-06-01,0,2271
2015-06-02,0,2066
2015-06-03,0,2252
2015-06-04,0,2282
2015-06-05,0,1419
2015-06-06,0,648
2015-06-07,0,546
2015-06-08,0,1911
2015-06-09,0,1955
2015-06-10,0,1936
2015-06-11,0,2022
2015-06-12,0,2109
2015-06-13,0,780
2015-06-14,0,717
2015-06-15,0,2153
2015-06-16,0,2182
2015-06-17,0,1700
2015-06-18,0,1947
2015-06-19,0,1415
2015-06-20,0,656
2015-06-21,0,728
2015-06-22,0,1904
2015-06-23,0,2177
2015-06-24,0,1795
2015-06-25,0,1713
2015-06-26,0,1534
2015-06-27,0,633
2015-06-28,0,590
2015-06-29,0,1432
2015-06-30,0,1902
2015-07-01,0,1395
2015-07-02,0,1789
2015-07-03,0,1612
2015-07-04,0,780
2015-07-05,0,701
2015-07-06,0,1711
2015-07-07,0,1529
2015-07-08,0,1525
2015-07-09,0,1257
2015-07-10,0,1415
2015-07-11,0,317
2015-07-12,0,539
2015-07-13,0,954
2015-07-14,0,478
2015-07-15,0,717
2015-07-16,0,1219
2015-07-17,0,1003
2015-07-18,0,638
2015-07-19,0,932
2015-07-20,0,1381
2015-07-21,0,1766
2015-07-22,0,1389
2015-07-23,0,1550
2015-07-24,0,1230
2015-07-25,0,506
2015-07-26,0,449
2015-07-27,0,1310
2015-07-28,0,1251
2015-07-29,0,990
2015-07-30,0,1164
2015-07-31,0,969
2015-08-01,0,608
2015-08-02,0,313
2015-08-03,0,689
2015-08-04,0,812
2015-08-05,0,856
2015-08-06,0,755
2015-08-07,0,770
2015-08-08,0,462
2015-08-09,0,318
2015-08-10,0,42
2015-08-11,0,18
2015-08-12,0,294
2015-08-13,0,1028
2015-08-14,0,801
2015-08-15,0,120
2015-08-16,0,217
2015-08-17,0,889
2015-08-18,0,890
2015-08-19,0,780
2015-08-20,0,891
2015-08-21,0,980
2015-08-22,0,316
2015-08-23,0,533
2015-08-24,0,1214
2015-08-25,0,1374
2015-08-26,0,1042
2015-08-27,0,1024
2015-08-28,0,1165
2015-08-29,0,353
2015-08-30,0,410
2015-08-31,0,1079
2015-09-01,0,1406
2015-09-02,0,1493
2015-09-03,0,1544
2015-09-04,0,1262
2015-09-05,0,613
2015-09-06,0,697
2015-09-07,0,1374
2015-09-08,0,1505
2015-09-09,0,1496
2015-09-10,0,1646
2015-09-11,0,1303
2015-09-12,0,737
2015-09-13,0,770
2015-09-14,0,1653
2015-09-15,0,1640
2015-09-16,0,1541
2015-09-17,0,1637
2015-09-18,0,1701
2015-09-19,0,903
2015-09-20,0,607
2015-09-21,0,1768
2015-09-22,0,1559
2015-09-23,0,1547
2015-09-24,0,2001
2015-09-25,0,1584
2015-09-26,0,486
2015-09-27,0,677
2015-09-28,0,1749
2015-09-29,0,2682
2015-09-30,0,2691
2015-10-01,0,7526
2015-10-02,0,1727
2015-10-03,0,5527
2015-10-04,0,1020
2015-10-05,0,1995
2015-10-06,0,1868
2015-10-07,0,1454
2015-10-08,0,1510
2015-10-09,0,1472
2015-10-10,0,575
2015-10-11,0,640
2015-10-12,0,1807
2015-10-13,0,1747
2015-10-14,0,1836
2015-10-15,0,1741
2015-10-16,0,1600
2015-10-17,0,664
2015-10-18,0,699
2015-10-19,0,2213
2015-10-20,0,2257
2015-10-21,0,2001
2015-10-22,0,1827
2015-10-23,0,1618
2015-10-24,0,912
2015-10-25,0,811
2015-10-26,0,1435
2015-10-27,0,1787
2015-10-28,0,2162
2015-10-29,0,1791
2015-10-30,0,1516
2015-10-31,0,517
2015-11-01,0,748
2015-11-02,0,1680
2015-11-03,0,2628
2015-11-04,0,1872
2015-11-05,0,1743
2015-11-06,0,1501
2015-11-07,0,596
2015-11-08,0,766
2015-11-09,0,1863
2015-11-10,0,1512
2015-11-11,0,882
2015-11-12,0,1587
2015-11-13,0,1744
2015-11-14,0,622
2015-11-15,0,716
2015-11-16,0,1323
2015-11-17,0,1468
2015-11-18,0,1509
2015-11-19,0,1496
2015-11-20,0,1449
2015-11-21,0,637
2015-11-22,0,620
2015-11-23,0,1517
2015-11-24,0,1533
2015-11-25,0,1652
2015-11-26,0,1635
2015-11-27,0,1589
2015-11-28,0,949
2015-11-29,0,718
2015-11-30,0,1564
2015-12-01,0,1845
2015-12-02,0,1511
2015-12-03,0,1758
2015-12-04,0,1442
2015-12-05,0,781
2015-12-06,0,934
2015-12-07,0,1755
2015-12-08,0,2104
2015-12-09,0,2305
2015-12-10,0,1938
2015-12-11,0,1364
2015-12-12,0,872
2015-12-13,0,860
2015-12-14,0,1447
2015-12-15,0,2105
2015-12-16,0,2905
2015-12-17,0,2493
2015-12-18,0,2007
2015-12-19,0,832
2015-12-20,0,802
2015-12-21,0,1441
2015-12-22,0,1647
2015-12-23,0,1355
2015-12-24,0,907
2015-12-25,0,377
2015-12-26,0,690
2015-12-27,0,697
2015-12-28,0,1199
2015-12-29,0,1205
2015-12-30,0,1266
2015-12-31,0,717
2016-01-01,0,517
2016-01-02,0,599
2016-01-03,0,737
2016-01-04,0,1379
2016-01-05,0,1856
2016-01-06,0,2314
2016-01-07,0,1652
2016-01-08,0,4310
2016-01-09,0,6250
2016-01-10,0,1789
2016-01-11,0,3002
2016-01-12,0,2467
2016-01-13,0,2478
2016-01-14,0,4766
2016-01-15,0,2002
2016-01-16,0,1003
2016-01-17,0,1107
2016-01-18,0,2375
2016-01-19,0,2263
2016-01-20,0,2069
2016-01-21,0,2161
2016-01-22,0,2851
2016-01-23,0,1006
2016-01-24,0,799
2016-01-25,0,2369
2016-01-26,0,2633
2016-01-27,0,2089
2016-01-28,0,2013
2016-01-29,0,1470
2016-01-30,0,669
2016-01-31,0,813
2016-02-01,0,1584
2016-02-02,0,1909
2016-02-03,0,2149
2016-02-04,0,1889
2016-02-05,0,1584
2016-02-06,0,556
2016-02-07,0,884
2016-02-08,0,1498
2016-02-09,0,1674
2016-02-10,0,1399
2016-02-11,0,1779
2016-02-12,0,1537
2016-02-13,0,775
2016-02-14,0,850
2016-02-15,0,1433
2016-02-16,0,1468
2016-02-17,0,1664
2016-02-18,0,1599
2016-02-19,0,1103
2016-02-20,0,462
2016-02-21,0,802
2016-02-22,0,1438
2016-02-23,0,1860
2016-02-24,0,2484
2016-02-25,0,2031
2016-02-26,0,1639
2016-02-27,0,712
2016-02-28,0,1192
2016-02-29,0,2453
2016-03-01,0,2213
2016-03-02,0,2153
2016-03-03,0,1992
2016-03-04,0,1520
2016-03-05,0,1209
2016-03-06,0,771
2016-03-07,0,1640
2016-03-08,0,1631
2016-03-09,0,1651
2016-03-10,0,1997
2016-03-11,0,1611
2016-03-12,0,606
2016-03-13,0,821
2016-03-14,0,2055
2016-03-15,0,1425
2016-03-16,0,2250
2016-03-17,0,2038
2016-03-18,0,1389
2016-03-19,0,680
2016-03-20,0,816
2016-03-21,0,1466
2016-03-22,0,1514
2016-03-23,0,1421
2016-03-24,0,1149
2016-03-25,0,1390
2016-03-26,0,902
2016-03-27,0,810
2016-03-28,0,911
2016-03-29,0,1694
2016-03-30,0,1474
2016-03-31,0,1176
2016-04-01,0,1115
2016-04-02,0,724
2016-04-03,0,966
2016-04-04,0,1404
2016-04-05,0,1927
2016-04-06,0,1897
2016-04-07,0,1667
2016-04-08,0,1370
2016-04-09,0,603
2016-04-10,0,745
2016-04-11,0,1460
2016-04-12,0,1258
2016-04-13,0,1435
2016-04-14,0,1259
2016-04-15,0,1141
2016-04-16,0,640
2016-04-17,0,502
2016-04-18,0,1437
2016-04-19,0,1695
2016-04-20,0,1577
2016-04-21,0,1451
2016-04-22,0,962
2016-04-23,0,531
2016-04-24,0,882
2016-04-25,0,1329
2016-04-26,0,2009
2016-04-27,0,2020
2016-04-28,0,2775
2016-04-29,0,1305
2016-04-30,0,992
2016-05-01,0,705
2016-05-02,0,1422
2016-05-03,0,1563
2016-05-04,0,1666
2016-05-05,0,609
2016-05-06,0,898
2016-05-07,0,894
2016-05-08,0,781
2016-05-09,0,1958
2016-05-10,0,2032
2016-05-11,0,1956
2016-05-12,0,1886
2016-05-13,0,1817
2016-05-14,0,1100
2016-05-15,0,1326
2016-05-16,0,1218
2016-05-17,0,2085
2016-05-18,0,2264
2016-05-19,0,1888
2016-05-20,0,1470
2016-05-21,0,669
2016-05-22,0,1124
2016-05-23,0,1511
2016-05-24,0,1389
2016-05-25,0,1226
2016-05-26,0,1299
2016-05-27,0,1123
2016-05-28,0,760
2016-05-29,0,1106
2016-05-30,0,2061
2016-05-31,0,1939
2016-06-01,0,1569
2016-06-02,0,1876
2016-06-03,0,1179
2016-06-04,0,611
2016-06-05,0,799
2016-06-06,0,1440
2016-06-07,0,1541
2016-06-08,0,1655
2016-06-09,0,1440
2016-06-10,0,1087
2016-06-11,0,468
2016-06-12,0,782
2016-06-13,0,1565
2016-06-14,0,1547
2016-06-15,0,1468
2016-06-16,0,1764
2016-06-17,0,1335
2016-06-18,0,702
2016-06-19,0,645
2016-06-20,0,1608
2016-06-21,0,1958
2016-06-22,0,1715
2016-06-23,0,1396
2016-06-24,0,897
2016-06-25,0,570
2016-06-26,0,443
2016-06-27,0,1349
2016-06-28,0,1592
2016-06-29,0,1232
2016-06-30,0,1282
2016-07-01,0,927
2016-07-02,0,533
2016-07-03,0,559
2016-07-04,0,1274
2016-07-05,0,1313
2016-07-06,0,1254
2016-07-07,0,1153
2016-07-08,0,829
2016-07-09,0,298
2016-07-10,0,367
2016-07-11,0,1168
2016-07-12,0,1206
2016-07-13,0,938
2016-07-14,0,560
2016-07-15,0,510
2016-07-16,0,304
2016-07-17,0,393
2016-07-18,0,1101
2016-07-19,0,1093
2016-07-20,0,1331
2016-07-21,0,1192
2016-07-22,0,828
2016-07-23,0,128
2016-07-24,0,206
2016-07-25,0,772
2016-07-26,0,919
2016-07-27,0,882
2016-07-28,0,749
2016-07-29,0,605
2016-07-30,0,30
2016-07-31,0,9
2016-08-01,0,76
2016-08-02,0,33
2016-08-03,0,37
2016-08-04,0,1067
2016-08-05,0,674
2016-08-06,0,367
2016-08-07,0,389
2016-08-08,0,680
2016-08-09,0,628
2016-08-10,0,810
2016-08-11,0,480
2016-08-12,0,454
2016-08-13,0,269
2016-08-14,0,239
2016-08-15,0,336
2016-08-16,0,669
2016-08-17,0,751
2016-08-18,0,800
2016-08-19,0,193
2016-08-20,0,317
2016-08-21,0,479
2016-08-22,0,894
2016-08-23,0,781
2016-08-24,0,777
2016-08-25,0,919
2016-08-26,0,569
2016-08-27,0,114
2016-08-28,0,410
2016-08-29,0,1054
2016-08-30,0,1069
2016-08-31,0,950
2016-09-01,0,1305
2016-09-02,0,942
2016-09-03,0,431
2016-09-04,0,467
2016-09-05,0,991
2016-09-06,0,1164
2016-09-07,0,1095
2016-09-08,0,869
2016-09-09,0,1073
2016-09-10,0,493
2016-09-11,0,540
2016-09-12,0,1214
2016-09-13,0,1688
2016-09-14,0,1534
2016-09-15,0,989
2016-09-16,0,1251
2016-09-17,0,633
2016-09-18,0,687
2016-09-19,0,1265
2016-09-20,0,1341
2016-09-21,0,1291
2016-09-22,0,1310
2016-09-23,0,1368
2016-09-24,0,561
2016-09-25,0,517
2016-09-26,0,1365
2016-09-27,0,1314
2016-09-28,0,1353
2016-09-29,0,1339
2016-09-30,0,1088
2016-10-01,0,460
2016-10-02,0,688
2016-10-03,0,1324
2016-10-04,0,1566
2016-10-05,0,1699
2016-10-06,0,1400
2016-10-07,0,1206
2016-10-08,0,494
2016-10-09,0,629
2016-10-10,0,1494
2016-10-11,0,1516
2016-10-12,0,1947
2016-10-13,0,1771
2016-10-14,0,1148
2016-10-15,0,930
2016-10-16,0,717
2016-10-17,0,1417
2016-10-18,0,1525
2016-10-19,0,1777
2016-10-20,0,586
2016-10-21,0,1370
2016-10-22,0,612
2016-10-23,0,694
2016-10-24,0,1460
2016-10-25,0,1390
2016-10-26,0,1368
2016-10-27,0,1307
2016-10-28,0,1235
2016-10-29,0,588
2016-10-30,0,438
2016-10-31,0,139
2016-11-01,0,486
2016-11-02,0,1444
2016-11-03,0,841
2016-11-04,0,833
2016-11-05,0,433
2016-11-06,0,640
2016-11-07,0,1304
2016-11-08,0,1237
2016-11-09,0,858
2016-11-10,0,1106
2016-11-11,0,642
2016-11-12,0,614
2016-11-13,0,660
2016-11-14,0,1676
2016-11-15,0,1771
2016-11-16,0,1405
2016-11-17,0,1653
2016-11-18,0,1184
2016-11-19,0,773
2016-11-20,0,1024
2016-11-21,0,1350
2016-11-22,0,1869
2016-11-23,0,2055
2016-11-24,0,1559
2016-11-25,0,1530
2016-11-26,0,628
2016-11-27,0,725
2016-11-28,0,1553
2016-11-29,0,1583
2016-11-30,0,1790
2016-12-01,0,1011
2016-12-02,0,1150
2016-12-03,0,917
2016-12-04,0,832
2016-12-05,0,1298
2016-12-06,0,1507
2016-12-07,0,1483
2016-12-08,0,1267
2016-12-09,0,1487
2016-12-10,0,623
2016-12-11,0,937
2016-12-12,0,1241
2016-12-13,0,1844
2016-12-14,0,1570
2016-12-15,0,1441
2016-12-16,0,1322
2016-12-17,0,617
2016-12-18,0,580
2016-12-19,0,1648
2016-12-20,0,1683
2016-12-21,0,1343
2016-12-22,0,1236
2016-12-23,0,1112
2016-12-24,0,367
2016-12-25,0,338
2016-12-26,0,789
2016-12-27,0,755
2016-12-28,0,963
2016-12-29,0,789
2016-12-30,0,919
2016-12-31,0,349
2017-01-01,0,48
2017-01-02,0,1185
2017-01-03,0,1329
2017-01-04,0,1499
2017-01-05,0,1370
2017-01-06,0,1232
2017-01-07,0,766
2017-01-08,0,842
2017-01-09,0,1805
2017-01-10,0,2184
2017-01-11,0,1844
2017-01-12,0,1445
2017-01-13,0,1180
2017-01-14,0,811
2017-01-15,0,830
2017-01-16,0,1706
2017-01-17,0,1771
2017-01-18,0,1456
2017-01-19,0,1451
2017-01-20,0,1260
2017-01-21,0,739
2017-01-22,0,666
2017-01-23,0,1629
2017-01-24,0,1580
2017-01-25,0,1707
2017-01-26,0,1840
2017-01-27,0,3810
2017-01-28,0,3243
2017-01-29,0,1922
2017-01-30,0,2363
2017-01-31,0,3597
2017-02-01,0,8759
2017-02-02,0,7202
2017-02-03,0,3758
2017-02-04,0,3682
2017-02-05,0,3860
2017-02-06,0,2544
2017-02-07,0,2872
2017-02-08,0,3182
2017-02-09,0,3047
2017-02-10,0,2138
2017-02-11,0,1340
2017-02-12,0,1390
2017-02-13,0,1925
2017-02-14,0,2290
2017-02-15,0,2140
2017-02-16,0,1710
2017-02-17,0,1601
2017-02-18,0,908
2017-02-19,0,1165
2017-02-20,0,1583
2017-02-21,0,1518
2017-02-22,0,2267
2017-02-23,0,1879
2017-02-24,0,1740
2017-02-25,0,1111
2017-02-26,0,1141
2017-02-27,0,1389
2017-02-28,0,1740
2017-03-01,0,1763
2017-03-02,0,1805
2017-03-03,0,1579
2017-03-04,0,976
2017-03-05,0,1391
2017-03-06,0,1783
2017-03-07,0,1128
2017-03-08,0,961
2017-03-09,0,1281
2017-03-10,0,3368
2017-03-11,0,1473
2017-03-12,0,1497
2017-03-13,0,1671
2017-03-14,562,1736
2017-03-15,501,1390
2017-03-16,499,1347
2017-03-17,406,1115
2017-03-18,275,820
2017-03-19,305,1038
2017-03-20,467,1235
2017-03-21,457,1346
2017-03-22,518,1520
2017-03-23,461,1379
2017-03-24,439,1122
2017-03-25,237,717
2017-03-26,269,715
2017-03-27,440,1257
2017-03-28,418,1253
2017-03-29,388,1171
2017-03-30,378,1264
2017-03-31,305,821
2017-04-01,215,495
2017-04-02,255,674
2017-04-03,366,1002
2017-04-04,379,1242
2017-04-05,345,933
2017-04-06,349,940
2017-04-07,240,545
2017-04-08,132,259
2017-04-09,173,525
2017-04-10,371,946
2017-04-11,377,1011
2017-04-12,308,912
2017-04-13,356,934
2017-04-14,312,798
2017-04-15,184,448
2017-04-16,203,542
2017-04-17,191,529
2017-04-18,364,1093
2017-04-19,360,997
2017-04-20,352,941
2017-04-21,307,804
2017-04-22,190,556
2017-04-23,249,598
2017-04-24,460,1346
2017-04-25,460,1135
2017-04-26,404,1183
2017-04-27,347,904
2017-04-28,304,730
2017-04-29,180,498
2017-04-30,204,574
2017-05-01,255,666
2017-05-02,383,958
2017-05-03,324,839
2017-05-04,370,909
2017-05-05,318,921
2017-05-06,246,664
2017-05-07,360,917
2017-05-08,521,1299
2017-05-09,504,1339
2017-05-10,472,1552
2017-05-11,659,1835
2017-05-12,512,1679
2017-05-13,312,910
2017-05-14,389,1102
2017-05-15,621,1650
2017-05-16,650,2029
2017-05-17,1761,4652
2017-05-18,592,1712
2017-05-19,511,1422
2017-05-20,355,899
2017-05-21,271,723
2017-05-22,414,1143
2017-05-23,385,1161
2017-05-24,294,752
2017-05-25,188,502
2017-05-26,204,550
2017-05-27,150,354
2017-05-28,195,438
2017-05-29,354,924
2017-05-30,390,979
2017-05-31,326,947
2017-06-01,175,455
2017-06-02,202,456
2017-06-03,172,507
2017-06-04,156,367
2017-06-05,228,592
2017-06-06,385,1089
2017-06-07,228,677
2017-06-08,272,587
2017-06-09,329,806
2017-06-10,200,457
2017-06-11,448,1064
2017-06-12,623,1596
2017-06-13,473,1408
2017-06-14,404,1037
2017-06-15,390,1053
2017-06-16,336,900
2017-06-17,219,561
2017-06-18,502,1171
2017-06-19,759,1918
2017-06-20,581,1559
2017-06-21,655,1748
2017-06-22,546,1880
2017-06-23,385,1136
2017-06-24,237,724
2017-06-25,350,847
2017-06-26,498,1465
2017-06-27,737,2140
2017-06-28,606,2046
2017-06-29,598,1712
2017-06-30,676,1984
2017-07-01,288,709
2017-07-02,284,873
2017-07-03,626,2006
2017-07-04,629,2389
2017-07-05,543,2241
2017-07-06,505,1705
2017-07-07,396,1259
2017-07-08,197,646
2017-07-09,210,587
2017-07-10,466,1400
2017-07-11,454,1540
2017-07-12,520,1744
2017-07-13,412,1305
2017-07-14,232,703
2017-07-15,202,624
2017-07-16,162,433
2017-07-17,458,1560
2017-07-18,469,1532
2017-07-19,422,1606
2017-07-20,497,1878
2017-07-21,439,1828
2017-07-22,268,1025
2017-07-23,254,768
2017-07-24,510,1907
2017-07-25,507,1855
2017-07-26,454,1421
2017-07-27,449,2122
2017-07-28,370,1874
2017-07-29,201,799
2017-07-30,246,832
2017-07-31,400,1238
2017-08-01,373,1223
2017-08-02,500,1619
2017-08-03,382,1217
2017-08-04,285,799
2017-08-05,190,568
2017-08-06,257,776
2017-08-07,408,1240
2017-08-08,325,1020
2017-08-09,323,1139
2017-08-10,370,1272
2017-08-11,298,997
2017-08-12,174,540
2017-08-13,165,472
2017-08-14,182,511
2017-08-15,185,683
2017-08-16,266,859
2017-08-17,285,1050
2017-08-18,277,866
2017-08-19,164,489
2017-08-20,164,387
2017-08-21,333,1413
2017-08-22,311,897
2017-08-23,321,1028
2017-08-24,382,985
2017-08-25,373,1112
2017-08-26,198,820
2017-08-27,194,459
2017-08-28,388,1094
2017-08-29,410,1127
2017-08-30,434,1281
2017-08-31,433,1296
2017-09-01,367,1085
2017-09-02,199,500
2017-09-03,213,613
2017-09-04,446,1278
2017-09-05,505,1726
2017-09-06,457,1372
2017-09-07,507,1508
2017-09-08,483,1482
2017-09-09,303,773
2017-09-10,287,803
2017-09-11,505,1907
2017-09-12,491,1445
2017-09-13,380,1133
2017-09-14,498,1651
2017-09-15,443,1487
2017-09-16,267,725
2017-09-17,372,1074
2017-09-18,596,2091
2017-09-19,470,1202
2017-09-20,449,1427
2017-09-21,586,2058
2017-09-22,740,2204
2017-09-23,608,1646
2017-09-24,4238,8105
2017-09-25,4125,9479
2017-09-26,1957,5095
2017-09-27,1079,2707
2017-09-28,933,2327
2017-09-29,645,1676
2017-09-30,459,1104
2017-10-01,505,1272
2017-10-02,965,2429
2017-10-03,841,2772
2017-10-04,791,2512
2017-10-05,702,2421
2017-10-06,641,1839
2017-10-07,308,754
2017-10-08,343,1043
2017-10-09,706,2487
2017-10-10,663,2250
2017-10-11,743,2301
2017-10-12,797,2357
2017-10-13,732,2350
2017-10-14,375,961
2017-10-15,338,1069
2017-10-16,716,2436
2017-10-17,651,2085
2017-10-18,678,2673
2017-10-19,723,2269
2017-10-20,657,2282
2017-10-21,327,829
2017-10-22,286,1127
2017-10-23,711,2311
2017-10-24,657,2150
2017-10-25,617,2147
2017-10-26,1497,6746
2017-10-27,853,3584
2017-10-28,358,1273
2017-10-29,365,1257
2017-10-30,611,2372
2017-10-31,544,2050
2017-11-01,278,1019
2017-11-02,511,2089
2017-11-03,455,1998
2017-11-04,237,838
2017-11-05,256,875
2017-11-06,567,2481
2017-11-07,631,2268
2017-11-08,696,2366
2017-11-09,651,2409
2017-11-10,507,1700
2017-11-11,293,911
2017-11-12,284,957
2017-11-13,605,2222
2017-11-14,599,2042
2017-11-15,586,2031
2017-11-16,611,2241
2017-11-17,513,1576
2017-11-18,256,725
2017-11-19,335,1191
2017-11-20,699,2255
2017-11-21,596,2186
2017-11-22,613,2169
2017-11-23,642,2376
2017-11-24,523,2374
2017-11-25,263,886
2017-11-26,289,1112
2017-11-27,651,2415
2017-11-28,641,2551
2017-11-29,591,2355
2017-11-30,579,2046
2017-12-01,455,1714
2017-12-02,298,881
2017-12-03,260,803
2017-12-04,640,2153
2017-12-05,550,1988
2017-12-06,535,1794
2017-12-07,572,2402
2017-12-08,436,1609
2017-12-09,199,599
2017-12-10,226,817
2017-12-11,628,2159
2017-12-12,650,2226
2017-12-13,637,2342
2017-12-14,635,2205
2017-12-15,535,1748
2017-12-16,236,850
2017-12-17,282,957
2017-12-18,676,2211
2017-12-19,698,2448
2017-12-20,644,2173
2017-12-21,673,2543
2017-12-22,497,1456
2017-12-23,197,822
2017-12-24,145,369
2017-12-25,136,342
2017-12-26,335,1257
2017-12-27,442,1603
2017-12-28,357,1240
2017-12-29,322,1219
2017-12-30,190,589
2017-12-31,143,432
2018-01-01,143,445
2018-01-02,402,1375
2018-01-03,542,1755
2018-01-04,611,2081
2018-01-05,530,1920
2018-01-06,309,935
2018-01-07,321,1133
2018-01-08,732,2552
2018-01-09,710,2415
2018-01-10,686,2303
2018-01-11,678,2139
2018-01-12,597,2062
2018-01-13,352,984
2018-01-14,306,954
2018-01-15,710,2458
2018-01-16,727,2279
2018-01-17,640,2190
2018-01-18,651,2053
2018-01-19,636,2190
2018-01-20,369,1090
2018-01-21,377,1022
2018-01-22,679,2433
2018-01-23,693,2473
2018-01-24,770,2710
2018-01-25,698,2419
2018-01-26,555,1833
2018-01-27,351,934
2018-01-28,345,1070
2018-01-29,664,1860
2018-01-30,640,1961
2018-01-31,632,2273
2018-02-01,622,2187
2018-02-02,535,1799
2018-02-03,383,1007
2018-02-04,287,793
2018-02-05,484,1458
2018-02-06,555,1974
2018-02-07,567,2152
2018-02-08,570,2000
2018-02-09,509,1771
2018-02-10,253,963
2018-02-11,195,530
2018-02-12,501,1678
2018-02-13,447,1487
2018-02-14,379,1204
2018-02-15,591,2097
2018-02-16,332,947
2018-02-17,244,776
2018-02-18,259,843
2018-02-19,531,1967
2018-02-20,515,1608
2018-02-21,599,2567
2018-02-22,586,2171
2018-02-23,472,1662
2018-02-24,223,614
2018-02-25,232,721
2018-02-26,478,1880
2018-02-27,553,1794
2018-02-28,416,1128
2018-03-01,297,1074
2018-03-02,167,457
2018-03-03,93,233
2018-03-04,124,314
2018-03-05,499,1580
2018-03-06,584,1916
2018-03-07,350,1351
2018-03-08,607,1990
2018-03-09,461,1298
2018-03-10,172,454
2018-03-11,67,164
2018-03-12,471,1715
2018-03-13,553,1754
2018-03-14,562,2040
2018-03-15,565,1923
2018-03-16,491,1594
2018-03-17,250,754
2018-03-18,283,789
2018-03-19,511,1930
2018-03-20,477,1707
2018-03-21,401,1387
2018-03-22,569,2024
2018-03-23,449,1453
2018-03-24,264,845
2018-03-25,218,647
2018-03-26,526,1894
2018-03-27,552,2115
2018-03-28,407,1193
2018-03-29,491,1509
2018-03-30,428,1284
2018-03-31,212,681
2018-04-01,199,529
2018-04-02,205,483
2018-04-03,534,1987
2018-04-04,644,1913
2018-04-05,861,2924
2018-04-06,494,1407
2018-04-07,236,747
2018-04-08,266,727
2018-04-09,596,1773
2018-04-10,674,2186
2018-04-11,588,2030
2018-04-12,519,1607
2018-04-13,498,1374
2018-04-14,237,739
2018-04-15,235,703
2018-04-16,546,2036
2018-04-17,531,1934
2018-04-18,473,1566
2018-04-19,492,1683
2018-04-20,439,1430
2018-04-21,209,583
2018-04-22,224,774
2018-04-23,484,1948
2018-04-24,420,1310
2018-04-25,418,1434
2018-04-26,323,966
2018-04-27,338,1008
2018-04-28,193,547
2018-04-29,197,433
2018-04-30,394,1226
2018-05-01,51,102
2018-05-02,275,1054
2018-05-03,329,1129
2018-05-04,370,1031
2018-05-05,148,342
2018-05-06,168,554
2018-05-07,398,1348
2018-05-08,225,579
2018-05-09,383,1711
2018-05-10,233,698
2018-05-11,350,928
2018-05-12,176,513
2018-05-13,235,720
